g_lat,roty
-0.0059464206,-0.004990491
0.00926951,0.006336897
0.007930078,0.009087514
-0.01173262,-0.0006905092
-0.018223884,-0.008923348
-0.032658502,-0.017093277
-0.044296827,-0.020869346
-0.042510398,-0.023253804
-0.047335666,-0.023191255
-0.03378753,-0.016992316
-0.03706823,-0.013387431
-0.027663354,-0.0073897033
-0.02243678,-0.0045094076
-0.021443713,-0.004671555
-0.03750022,-0.0086056795
-0.03701579,-0.018377041
-0.054165356,-0.020555276
-0.052806195,-0.021372166
-0.039235648,-0.018892007
-0.033491973,-0.011557429
-0.034832057,-0.0027965829
-0.026917165,-0.003592218
-0.0193485,-0.00743569
-0.02561769,-0.00751073
-0.006857793,-0.010448728
-0.013253921,-0.004945911
-0.00042046583,-0.0019808835
0.007998743,-0.00072350085
0.0033134934,0.004573233
-0.0043365946,0.006526935
0.005425192,0.0045144768
0.0029517119,0.002361835
-0.0058723153,0.0035397478
0.008147169,0.00079083367
-0.0061371974,-0.00075312046
-0.00612014,-0.0019632396
-0.0020553477,-0.0012929236
0.0015473082,0.0008371275
0.005607323,0.0036884132
0.014276807,0.0051473
-0.0039694244,0.004252648
-0.013862197,-0.00083117886
-0.009146708,-0.007191248
-0.0140640065,-0.0092537915
-0.004115598,-0.007958573
-0.003932584,-0.0045533795
0.0007637621,-0.001683579
0.005169649,0.0015917313
0.009313379,0.004693464
0.015315923,0.008209443
0.026525222,0.012491551
0.039621484,0.019420978
0.0452376,0.026377853
0.05006714,0.029929195
0.028848415,0.027838739
0.018529145,0.018387157
0.0007746975,0.008826087
-0.005322072,0.0005117593
-0.018269533,-0.0033965646
-0.0043685217,-0.006246107
0.0071169874,-0.0047856686
0.00075342576,-0.0021587189
-0.001672225,-0.00014488875
0.007864787,0.00088346226
0.004552829,0.0024010392
0.007774232,0.004156804
0.019625098,0.005058146
0.008949868,0.0069054607
-0.0055965083,0.005308674
0.0071039586,0.0042824596
-0.0037142092,0.0038390353
0.014328313,0.0031188263
0.0012405547,0.0044191424
0.005213724,0.0037049379
0.0020510496,0.0026735857
0.003018739,0.0023123627
0.0034017684,0.0026245462
0.006404827,0.003688924
0.0092302235,0.0059493566
0.012526085,0.0068110237
0.010369434,0.0073135924
0.010359526,0.008295698
0.01034966,0.0080746785
0.0032596255,0.0064198873
0.003716237,0.0029932729
-0.008213074,0.0005310199
0.001492521,-0.0008206106
0.00088636373,0.00082644925
0.0065066884,0.002135533
0.006712108,0.003242261
0.0055162054,0.0029143998
-0.0052507655,0.0013058997
-0.004759691,-0.0012328107
-0.0021250849,-0.0021963993
0.0019665954,-0.0018018398
0.0014889468,7.4838936e-05
-0.0049767527,0.0011691918
-0.01224604,0.00047783696
-0.0028892555,-0.0028342342
-0.0049127643,-0.0024411508
0.0041885586,-0.00039182833
0.0017204261,0.001231998
-0.0011549873,0.00065705867
-0.0006860005,-0.00025204697
-0.0029293972,-0.0010586622
0.005407298,-0.000108695116
0.0030984492,0.0026454013
0.008915518,0.0044624577
0.012076517,0.007142233
0.02104978,0.010525703
0.013387797,0.0073383744
0.0041820784,0.0031616862
0.0057615954,-0.0001099915
-0.0061235274,-0.003800044
-0.011329641,-0.0050761276
-0.0008089234,-0.004970281
-0.0031017112,-0.004757444
-0.008386162,-0.0040493
0.0053418926,0.00025822266
0.009357122,0.0039888434
0.010563589,0.008648319
0.01087352,0.011133572
0.0076088975,0.008184275
-0.011210929,0.0017131593
-0.018535303,-0.0059431447
-0.026258541,-0.014529819
-0.04044477,-0.02029387
-0.027589036,-0.019475821
-0.029217692,-0.016845297
-0.016398327,-0.010098911
-0.016381182,-0.0064036595
-0.016311556,-0.005741917
-0.017634613,-0.007823825
-0.018276358,-0.010873457
-0.0134292245,-0.011539804
-0.007149512,-0.010315572
-0.005166656,-0.0070997337
-0.0033424015,-0.0067789517
0.003076515,-0.0049212747
-0.0028532385,-0.0038876634
0.0036507421,-0.0050264453
-0.0032388081,-0.0033856258
-0.0021052682,-0.0026648103
-0.0050668395,-0.0014579907
-1.9938734e-05,-0.0025787663
-0.0014963832,-0.003163734
0.00025919362,-0.0033915641
-0.0033243792,-0.0020111203
-0.003925461,0.0010026512
0.0020615647,0.0020295721
0.005578668,0.0007994395
0.0054835724,0.0026804786
0.004409048,0.0026654233
0.00564339,0.004139517
0.010012102,0.004666038
0.0057203146,0.0050441152
0.008439208,0.0043139155
0.009861944,0.0036608097
0.0019713333,0.0033573313
0.00056843343,0.0018690833
1.4734473e-05,0.0007838643
0.0034066236,0.00015118276
-0.0049197255,-0.0003135972
-0.0014312452,-0.0005856668
0.001876433,-0.0010235999
-0.0029451754,-0.0018486787
-0.005908875,-0.0035102111
-0.012180264,-0.0048439694
-0.008985953,-0.0043888832
-0.008118736,-0.0031123878
-0.009604532,-0.00084700785
-0.0016337198,0.00055885006
0.004960849,0.0039558015
0.012257331,0.0067713847
0.023025531,0.012221417
0.02546952,0.014082689
0.020040188,0.012039085
0.017024351,0.008409118
0.018588865,0.0066647767
0.019934375,0.0075343284
0.02581161,0.012057198
0.03441165,0.015778294
0.029570349,0.015754927
0.025841357,0.012822059
0.026232809,0.009569314
0.010178358,0.0034713051
0.014811443,0.00016205825
-0.00085489807,-0.00448325
0.0023937575,-0.0029596016
0.0016909018,-0.0016397326
-0.0052717533,-0.00043740793
-0.004621902,-0.0021019042
-0.022976952,-0.010748326
-0.032477226,-0.017330095
-0.02735162,-0.017325751
-0.019713255,-0.012014655
0.000740937,0.0002220009
0.018595897,0.011905421
0.020367889,0.016377693
0.022196293,0.016411504
0.018868336,0.010175736
0.016834034,0.000969721
0.009861901,-0.0016342105
0.006759377,0.0024858564
0.009245068,0.0047940714
0.019582216,0.007235186
0.010556091,0.004044298
0.024136486,0.006643963
0.028898438,0.0060103065
0.022853516,0.0028618919
0.018758165,0.0042949463
0.0033760318,0.004025581
-0.011403919,-0.003935471
-0.009685751,-0.010050439
-0.0051014675,-0.01344856
-0.010855555,-0.013027673
-0.002750794,-0.009735103
-0.0005765991,-0.008676739
-0.00808787,-0.0029861939
-0.0127000185,-0.0039017897
-0.0026248225,-0.0055626608
-0.0013131382,-0.004970548
-0.006599718,-0.0022159189
0.0024148072,-0.005570517
-0.021063903,-0.00617727
-0.001948559,-0.006601087
-0.018853264,-0.005400363
-0.012755918,-0.006451988
-0.022457205,-0.005164413
-0.017214345,-0.0062436713
-0.0172055,0.002161954
0.008995399,-0.007278819
-0.032604393,0.006884747
0.00670673,-0.0027530312
-0.012852213,0.006064155
0.0060170656,0.002391598
0.02111323,0.013933758
0.010754582,0.018673157
0.04297942,0.012525155
0.03482635,0.014453686
0.028809594,0.0137214735
0.03989389,0.015617327
0.04958735,0.02082119
0.051889654,0.027200649
0.06370282,0.033135485
0.07274164,0.03643112
0.07223482,0.040765945
0.080829464,0.044176728
0.08873729,0.04871404
0.10574226,0.053292964
0.10946649,0.05607369
0.107144915,0.05550218
0.099647634,0.057038017
0.060175117,0.046103776
0.07047741,0.03825325
0.072019264,0.035390664
0.08005459,0.041269027
0.08422348,0.048005868
0.09403666,0.05414927
0.11663009,0.06593592
0.1288523,0.070488766
0.13446116,0.07012808
0.14249995,0.07239555
0.14590423,0.07622284
0.14198756,0.07422432
0.15086289,0.07339164
0.15607524,0.07268753
0.14609964,0.06514225
0.15116331,0.06264334
0.15141374,0.06413891
0.14110415,0.061230153
0.14373073,0.060082663
0.14758886,0.061505347
0.1413196,0.060669128
0.14792271,0.059110004
0.13609102,0.05354756
0.13958181,0.0484448
0.14584242,0.050036073
0.14133048,0.052548695
0.1449023,0.04922359
0.15756217,0.05644734
0.17105836,0.06968302
0.16223636,0.05944932
0.17505449,0.06742216
0.15845454,0.06544148
0.14717829,0.040755674
0.14619167,0.035021078
0.15459959,0.047119465
0.12725411,0.032700304
0.15237187,0.030831266
0.12797408,0.04447269
0.15392785,0.05164741
0.16160887,0.05381228
0.1443052,0.055345826
0.14553113,0.04345
0.13395107,0.043962393
0.14147258,0.04027631
0.121132374,0.05044664
0.15788214,0.052914232
0.14735678,0.055900887
0.13402492,0.05137951
0.14115854,0.051538642
0.13092385,0.05290664
0.13706195,0.050713826
0.12136859,0.0543367
0.12402544,0.050439246
0.13660474,0.04681006
0.118578285,0.05465476
0.1155042,0.05604403
0.13495342,0.06250962
0.13197719,0.06285725
0.12775296,0.06685407
0.13826066,0.0724898
0.14489226,0.073744036
0.13763668,0.07311137
0.12821223,0.07677909
0.13240105,0.06777385
0.12690349,0.06315503
0.106151335,0.057982847
0.09157957,0.056710485
0.0903514,0.056573052
0.077563405,0.057391923
0.08098605,0.05680751
0.07281762,0.05215531
0.075337335,0.0468459
0.05506547,0.042983703
0.058984824,0.04328117
0.054281317,0.042878635
0.054495245,0.04306263
0.052032392,0.0433596
0.06591304,0.04457273
0.062233936,0.044247363
0.06596865,0.045605768
0.0602378,0.044687938
0.07405898,0.0480889
0.070368394,0.049253646
0.08091819,0.054705605
0.0815948,0.057245728
0.08706029,0.059116337
0.08844906,0.06099513
0.09589423,0.060293477
0.09594598,0.056508698
0.092979304,0.05171091
0.09053547,0.048941616
0.08310419,0.0450484
0.07589349,0.041531537
0.064187415,0.034655403
0.06297472,0.027057568
0.047586646,0.018138004
0.053703744,0.017230244
0.04627906,0.0166145
0.037090983,0.017702386
0.03017055,0.018235378
0.025605923,0.016884705
0.019944577,0.01283109
0.01922665,0.009401652
0.026069293,0.010818131
0.022541858,0.010398174
0.032690447,0.012909862
0.0366189,0.013099351
0.038416404,0.012822107
0.050523646,0.016159488
0.036919065,0.0161062
0.040224437,0.019478556
0.038984925,0.020235796
0.053479407,0.02249774
0.029857026,0.010376287
0.06276136,0.012099409
0.03634021,0.002514171
0.04082159,0.006504714
0.03033549,0.00629994
0.046434868,0.0155536765
0.05645004,0.029820478
0.05047405,0.030033069
0.06951205,0.024447154
0.061811976,0.016313687
0.048989747,0.010382932
0.05038714,0.0068287603
0.057418015,0.0117610125
0.047804806,0.014027172
0.05356483,0.014224058
0.048405543,0.01347273
0.06743335,0.0006600503
0.039412,0.018157506
0.051778343,0.016252184
0.04992706,0.018498583
0.04065885,0.0061471206
0.036409017,0.0021173535
0.016626878,-0.0019958161
0.025009712,-0.008987587
-0.0022636915,0.021011164
0.026884314,0.025555812
0.04835006,0.011354653
0.02340573,0.0051544216
0.007992871,-0.011799887
-0.0095573785,-0.014355367
-0.027467603,-0.016826278
-0.018071517,-0.0118409805
-0.0262702,0.000884122
-0.006320721,0.0021035902
-0.009506076,-0.0015722814
-0.015893403,-0.005574567
-0.04083612,-0.020758511
-0.033231292,-0.034828443
-0.0471233,-0.021454627
-0.07000811,-0.0067566615
-0.0028283643,-0.00785087
-0.016438251,-0.0052350303
-0.020352244,-0.008879185
-0.026693443,-0.008322446
-0.013494784,-0.0070268023
-0.0143688945,-0.0045313877
-0.013320906,-0.0008749708
0.0005537183,0.003538448
-0.0016362815,0.0047774976
0.006623859,0.0063985204
0.008659985,0.007203093
0.0071993507,0.008356984
0.014987316,0.010602116
0.020710295,0.012852057
0.020226745,0.014995675
0.021158908,0.017135754
0.020333594,0.018163567
0.0173191,0.016044542
0.012307866,0.012905864
0.016908523,0.010962028
0.01721042,0.007746242
0.021435529,0.0074128597
0.015777161,0.0059698606
0.015237401,0.008997532
0.010047539,0.008102111
0.008832338,0.00813486
0.0028335634,0.0041106576
-0.009321484,-0.0028260096
-0.015803983,-0.008082539
-0.014820161,-0.0093585765
-0.012761902,-0.00975513
-0.005154496,-0.0061893845
0.002215366,-0.00067680294
-0.005319823,0.00032727135
-0.0090130465,0.00059801224
-0.021670926,-0.00746847
-0.037200768,-0.019380162
-0.040585827,-0.031600997
-0.06031561,-0.037124623
-0.06722922,-0.0345441
-0.0829298,-0.032738674
-0.06974764,-0.018912401
-0.08236928,-0.01017865
-0.040177044,-0.003781042
-0.024964975,-0.006956155
-0.005863278,-0.0067438167
0.0021011226,-0.007955618
0.014414584,-0.007121514
0.013565681,0.0032583543
0.024433589,0.014551206
0.03304522,0.023017865
0.027756037,0.012898738
0.0338489,-0.001873624
0.025878783,-0.008782457
0.0021651105,-0.0024207796
0.0105539,-0.0043611275
0.013502975,0.0013720552
-0.001538519,0.005381945
0.010287639,-0.00066032633
-0.0047906963,0.0046015684
0.00027515742,-0.005683679
-0.00415734,-0.007590608
-0.013479997,-0.0050425944
-0.002346562,-0.006061779
-0.00811386,-0.00017756915
-0.007830544,0.002183659
0.0021556239,0.00585761
-0.0011851994,0.0059245666
0.009529317,0.006643243
0.010017965,0.0049375943
0.0045451117,0.0057199495
0.015820133,0.0047887904
0.0024807616,0.0056341426
0.016820796,0.0063897283
0.0038201616,0.0069684642
0.011834206,0.006013904
0.004548145,0.0055808583
0.012721835,0.004334162
0.0069956607,0.004356391
0.0038042273,0.003614733
-0.004449269,0.002639549
0.0076121804,0.0036286605
0.0082841115,0.003531036
0.0033391046,0.0035723397
-0.0004008837,0.0034864165
0.011503441,0.0045733885
0.009901898,0.0042982963
0.0053145564,0.003779531
0.012484136,0.0037011723
0.0061830347,0.0026312927
0.004814079,0.0022519918
-0.00010862412,0.0017065405
-0.001207828,0.0012393356
-0.0012389477,0.001401657
-0.0071719005,0.0010812649
0.0017296005,0.0025064193
-0.0047919746,0.0020182552
-0.0021212858,0.0024583703
-0.0024357548,0.0033166257
-0.005068168,0.004757489
0.008894501,0.006821598
0.0020468421,0.0059555583
0.011743506,0.008772709
0.018283732,0.010079806
0.007905455,0.008908153
0.01810104,0.009625299
0.023198504,0.010498843
0.018570427,0.008507066
0.013808806,0.0055955164
0.021297842,0.003815884
0.007979596,0.001075374
0.007370138,0.0007261086
-0.0037788702,0.0006302667
0.008205379,0.0022905678
-0.014577432,-0.0035566192
-0.0051977425,-0.0015337676
-0.015449898,-0.00763606
-0.007608272,-0.006295761
0.0036767037,-0.0020560264
0.037758406,0.0151937045
0.07396992,0.039260104
0.1193591,0.065524735
0.15887114,0.08061247
0.17142527,0.08120738
0.15766995,0.064374596
0.122401424,0.037587043
0.07193086,0.0103411665
0.005891975,-0.01410446
-0.03030891,-0.031458832
-0.09584279,-0.044141993
-0.11428342,-0.056238834
-0.12976767,-0.063381135
-0.17134956,-0.058028925
-0.14731434,-0.060525045
-0.16437925,-0.0488755
-0.14648217,-0.05715596
-0.14690916,-0.041358408
-0.12239701,-0.040281434
-0.1152219,-0.030200891
-0.0766915,-0.024357485
-0.06596475,-0.018566312
-0.05842934,-0.015891554
-0.03940119,-0.019477079
-0.05554983,-0.004533933
-0.016988333,-0.011735118
-0.03073767,-0.004351731
-0.012073076,-0.007613311
-0.013312022,0.0007466101
-0.0010674552,0.009884494
0.024458189,0.015102442
0.03184127,0.023323756
0.04650133,0.027450461
0.05912282,0.02889672
0.07451611,0.028389148
0.058727015,0.03122944
0.069637336,0.029684944
0.06540463,0.027603365
0.050498545,0.0260356
0.04637069,0.01927415
0.03702754,0.014420389
0.040116474,0.009044686
0.026702082,0.008828471
0.025724543,0.008028567
0.011418305,0.009682335
0.016742537,0.0048928345
-0.012170461,9.939997e-05
-0.0015176688,-0.0049132914
-0.0195919,-0.0044091465
-0.004460825,-0.003006143
-0.008086424,0.002040015
0.014855451,-7.118756e-05
-0.0007651965,-0.0106446715
-0.01767302,-0.013329854
-0.0017083688,-0.014449742
-0.04005901,-0.017247396
-0.0100721605,-0.011524803
-0.04233493,-0.008666927
-0.022764912,-0.0030057721
-0.030772906,-0.002470726
-0.02354361,-0.0046159863
-0.022998175,-0.004731752
0.003576965,-0.0068356744
